category,file,line,text
ignore-comment,Services\Implementations\ChartService.cs,190,// 解析表头以确定列索引
maybe,Services\Implementations\ChartService.cs,212,"_logHelper?.Error($""读取关节角度 CSV 失败: {csvPath}"", ex);"
maybe,Services\Implementations\ChartService.cs,251,"_logHelper?.Error($""读取关键点轨迹 CSV 失败: {csvPath}"", ex);"
maybe,Services\Implementations\ChartService.cs,288,"_logHelper?.Error($""读取关键点速度 CSV 失败: {csvPath}"", ex);"
maybe,Services\Implementations\ChartService.cs,325,"_logHelper?.Error($""读取关节角速度 CSV 失败: {csvPath}"", ex);"
ignore-comment,Services\Implementations\ChartService.cs,331,// ============ 私有辅助 ============
ignore-comment,Services\Implementations\ChartService.cs,334,/// 创建基础 PlotModel（统一样式）
ignore-comment,Services\Implementations\ChartService.cs,374,/// 构建列名 → 索引映射
ignore-comment,Services\Implementations\ChartService.cs,387,/// 从字段数组中获取 double 值
ignore-comment,Services\Implementations\ChartService.cs,396,/// 从字段数组中获取 int 值
ignore-comment,Services\Implementations\ChartService.cs,405,/// 从字段数组中获取 string 值
ignore-comment,Services\Implementations\DepartmentService.cs,9,/// 科室服务实现（使用 SqlSugar）
ignore-comment,Services\Implementations\DepartmentService.cs,16,/// 构造函数
maybe,Services\Implementations\DepartmentService.cs,40,"_logHelper?.Error(""获取科室列表失败"", ex);"
maybe,Services\Implementations\DepartmentService.cs,55,"_logHelper?.Error($""获取科室失败: Id={id}"", ex);"
maybe,Services\Implementations\DepartmentService.cs,71,"_logHelper?.Warning(""添加科室失败：科室名称为空"");"
maybe,Services\Implementations\DepartmentService.cs,83,"_logHelper?.Information($""添加科室成功: Id={id}, Name={department.Name}"");"
maybe,Services\Implementations\DepartmentService.cs,88,"_logHelper?.Error($""添加科室失败: Name={department.Name}"", ex);"
maybe,Services\Implementations\DepartmentService.cs,104,"_logHelper?.Warning($""更新科室失败：科室名称为空，Id={department.Id}"");"
maybe,Services\Implementations\DepartmentService.cs,116,"_logHelper?.Information($""更新科室成功: Id={department.Id}"");"
maybe,Services\Implementations\DepartmentService.cs,123,"_logHelper?.Error($""更新科室失败: Id={department.Id}"", ex);"
ignore-comment,Services\Implementations\DepartmentService.cs,133,// 先检查是否被使用
maybe,Services\Implementations\DepartmentService.cs,136,"_logHelper?.Warning($""科室被使用，无法删除: Id={id}"");"
maybe,Services\Implementations\DepartmentService.cs,145,"_logHelper?.Information($""删除科室成功: Id={id}"");"
maybe,Services\Implementations\DepartmentService.cs,152,"_logHelper?.Error($""删除科室失败: Id={id}"", ex);"
maybe,Services\Implementations\DepartmentService.cs,167,"_logHelper?.Error($""检查科室使用失败: Id={id}"", ex);"
maybe,Services\Implementations\DepartmentService.cs,191,"_logHelper?.Error($""检查名称重复失败: Name={name}"", ex);"
ignore-comment,Services\Implementations\ExportImportService.cs,20,/// 导出导入服务实现
maybe,Services\Implementations\ExportImportService.cs,44,"_logHelper?.Information($""开始导出患者数据：{patients.Count}条，格式：{format}"");"
ignore,Services\Implementations\ExportImportService.cs,48,"姓名 = p.Name,"
maybe,Services\Implementations\ExportImportService.cs,49,"性别 = p.Gender == Gender.Male ? ""男"" : ""女"","
maybe,Services\Implementations\ExportImportService.cs,50,"出生日期 = p.BirthDate?.ToString(""yyyy-MM-dd"") ?? """","
maybe,Services\Implementations\ExportImportService.cs,51,"年龄 = p.Age?.ToString() ?? """","
ignore,Services\Implementations\ExportImportService.cs,52,"电话 = p.Phone,"
maybe,Services\Implementations\ExportImportService.cs,53,"证件号 = p.IdNumber ?? """","
maybe,Services\Implementations\ExportImportService.cs,54,"住院号 = p.HospitalNumber ?? """","
maybe,Services\Implementations\ExportImportService.cs,55,"身高cm = p.Height?.ToString(""F1"") ?? """","
maybe,Services\Implementations\ExportImportService.cs,56,"体重kg = p.Weight?.ToString(""F1"") ?? """","
maybe,Services\Implementations\ExportImportService.cs,57,"地址 = p.Address ?? """","
maybe,Services\Implementations\ExportImportService.cs,58,"病史 = p.MedicalHistory ?? """","
maybe,Services\Implementations\ExportImportService.cs,59,"备注 = p.Remark ?? """","
ignore,Services\Implementations\ExportImportService.cs,60,创建时间 = p.CreatedAt.ToString(Constants.DATETIME_FORMAT)
maybe,Services\Implementations\ExportImportService.cs,72,"_logHelper?.Error(""导出患者数据失败"", ex);"
maybe,Services\Implementations\ExportImportService.cs,82,"_logHelper?.Information($""开始导出测量数据：{measurements.Count}条，格式：{format}"");"
must,Services\Implementations\ExportImportService.cs,86,"患者姓名 = m.Patient?.Name ?? """","
maybe,Services\Implementations\ExportImportService.cs,87,"性别 = m.Patient?.Gender == Gender.Male ? ""男"" : ""女"","
maybe,Services\Implementations\ExportImportService.cs,88,"年龄 = m.Patient?.Age?.ToString() ?? """","
ignore,Services\Implementations\ExportImportService.cs,89,"测量日期 = m.MeasurementDate.ToString(Constants.DATETIME_FORMAT),"
ignore,Services\Implementations\ExportImportService.cs,90,"测量状态 = GetStatusText(m.Status),"
maybe,Services\Implementations\ExportImportService.cs,91,"测量时长秒 = m.DurationSeconds?.ToString() ?? """","
must,Services\Implementations\ExportImportService.cs,92,"操作员 = m.Operator?.Name ?? """","
maybe,Services\Implementations\ExportImportService.cs,93,"左脚步幅cm = m.GaitParameters?.StrideLengthLeft?.ToString(""F2"") ?? """","
maybe,Services\Implementations\ExportImportService.cs,94,"右脚步幅cm = m.GaitParameters?.StrideLengthRight?.ToString(""F2"") ?? """","
maybe,Services\Implementations\ExportImportService.cs,95,"步频步每分 = m.GaitParameters?.Cadence?.ToString(""F1"") ?? """","
maybe,Services\Implementations\ExportImportService.cs,96,"步速m每s = m.GaitParameters?.Velocity?.ToString(""F2"") ?? """","
maybe,Services\Implementations\ExportImportService.cs,97,"左脚支撑相百分比 = m.GaitParameters?.StancePhaseLeft?.ToString(""F1"") ?? """","
maybe,Services\Implementations\ExportImportService.cs,98,"右脚支撑相百分比 = m.GaitParameters?.StancePhaseRight?.ToString(""F1"") ?? """","
maybe,Services\Implementations\ExportImportService.cs,99,"双支撑时间百分比 = m.GaitParameters?.DoubleSupport?.ToString(""F1"") ?? """","
maybe,Services\Implementations\ExportImportService.cs,100,"备注 = m.Remark ?? """""
maybe,Services\Implementations\ExportImportService.cs,112,"_logHelper?.Error(""导出测量数据失败"", ex);"
must,Services\Implementations\ExportImportService.cs,126,"ReportProgress(progress, 0, ""准备导出"", ""正在准备测量结果包..."");"
maybe,Services\Implementations\ExportImportService.cs,130,"return new(false, ""没有可导出的测量记录。"", 0, filePath);"
maybe,Services\Implementations\ExportImportService.cs,164,"""读取测量数据"","
must,Services\Implementations\ExportImportService.cs,165,"$""正在读取 {measurement.MeasurementName ?? $""测量 {measurement.Id}""} 的基础信息..."");"
must,Services\Implementations\ExportImportService.cs,180,"MeasurementName = measurement.MeasurementName ?? $""测量_{measurement.MeasurementDate:yyyyMMdd_HHmmss}"","
must,Services\Implementations\ExportImportService.cs,189,"ReportProgress(progress, measurementStart + (measurementEnd - measurementStart) * 0.22, ""写入基础信息"", ""正在写入患者、测量和报告快照..."");"
maybe,Services\Implementations\ExportImportService.cs,209,"""打包分析文件"","
maybe,Services\Implementations\ExportImportService.cs,210,"$""正在打包分析结果 {result.RequestId}..."");"
must,Services\Implementations\ExportImportService.cs,251,"ReportProgress(progress, measurementEnd, ""测量打包完成"", $""已完成 {manifestMeasurement.MeasurementName}。"");"
must,Services\Implementations\ExportImportService.cs,256,"ReportProgress(progress, 100, ""导出完成"", ""测量结果包已生成。"");"
maybe,Services\Implementations\ExportImportService.cs,257,"_logHelper?.Information($""测量结果包导出完成：{filePath}, Count={measurements.Count}"");"
maybe,Services\Implementations\ExportImportService.cs,258,"return new(true, $""成功导出 {measurements.Count} 条测量结果。"", measurements.Count, filePath);"
maybe,Services\Implementations\ExportImportService.cs,266,"_logHelper?.Error($""测量结果包导出失败：{filePath}"", ex);"
maybe,Services\Implementations\ExportImportService.cs,267,"return new(false, $""导出失败：{ex.Message}"", 0, filePath);"
must,Services\Implementations\ExportImportService.cs,279,"ReportProgress(progress, 0, ""准备导入"", ""正在读取测量结果包..."");"
maybe,Services\Implementations\ExportImportService.cs,283,"return new(false, ""结果包文件不存在。"", 0, []);"
maybe,Services\Implementations\ExportImportService.cs,290,"return new(false, ""结果包格式无效或没有测量记录。"", 0, []);"
maybe,Services\Implementations\ExportImportService.cs,313,"""导入测量数据"","
maybe,Services\Implementations\ExportImportService.cs,314,"$""正在导入 {item.MeasurementName}..."");"
maybe,Services\Implementations\ExportImportService.cs,324,"_logHelper?.Warning($""跳过无效测量归档：{measurementRoot}"");"
maybe,Services\Implementations\ExportImportService.cs,376,"""恢复结果文件"","
maybe,Services\Implementations\ExportImportService.cs,377,"$""正在恢复分析结果 {analysis.RequestId}..."");"
maybe,Services\Implementations\ExportImportService.cs,391,"""恢复结果文件"","
maybe,Services\Implementations\ExportImportService.cs,392,"$""正在恢复 {Path.GetFileName(fileMap.RelativePath)}..."");"
must,Services\Implementations\ExportImportService.cs,400,"ReportProgress(progress, analysisEnd, ""结果文件恢复完成"", $""已恢复 {fileMaps.Count} 个结果文件。"");"
maybe,Services\Implementations\ExportImportService.cs,412,"result.PackageValidationMessage = ""由测量结果包导入，原始视频未随包导入。"";"
maybe,Services\Implementations\ExportImportService.cs,469,"_logHelper?.Information($""测量结果包导入完成：OldMeasurementId={oldMeasurementId}, NewMeasurementId={newMeasurementId}, OldPatientId={oldPatientId}, NewPatientId={newPatientId}"");"
must,Services\Implementations\ExportImportService.cs,470,"ReportProgress(progress, measurementEnd, ""测量导入完成"", $""已完成 {item.MeasurementName}。"");"
must,Services\Implementations\ExportImportService.cs,473,"ReportProgress(progress, 100, ""导入完成"", ""测量结果包已导入。"");"
maybe,Services\Implementations\ExportImportService.cs,475,"? new(true, $""成功导入 {importedIds.Count} 条测量结果。"", importedIds.Count, importedIds)"
maybe,Services\Implementations\ExportImportService.cs,476,": new(false, ""没有成功导入任何测量结果。"", 0, importedIds);"
maybe,Services\Implementations\ExportImportService.cs,484,"_logHelper?.Error($""测量结果包导入失败：{filePath}"", ex);"
maybe,Services\Implementations\ExportImportService.cs,485,"return new(false, $""导入失败：{ex.Message}"", 0, []);"
maybe,Services\Implementations\ExportImportService.cs,498,"_logHelper?.Error($""导入文件不存在: {filePath}"");"
maybe,Services\Implementations\ExportImportService.cs,503,"_logHelper?.Information($""开始导入患者数据: {filePath}"");"
maybe,Services\Implementations\ExportImportService.cs,515,"_logHelper?.Error($""不支持的文件格式: {extension}"");"
maybe,Services\Implementations\ExportImportService.cs,518,"_logHelper?.Information($""导入完成，成功导入 {patients.Count} 条患者数据"");"
maybe,Services\Implementations\ExportImportService.cs,522,"_logHelper?.Error(""导入患者数据失败"", ex);"
ignore-comment,Services\Implementations\ExportImportService.cs,529,/// 从 CSV 导入患者数据
maybe,Services\Implementations\ExportImportService.cs,540,"_logHelper?.Warning(""CSV 文件为空或只有表头"");"
ignore-comment,Services\Implementations\ExportImportService.cs,544,// 解析表头
ignore-comment,Services\Implementations\ExportImportService.cs,552,// 解析数据行
maybe,Services\Implementations\ExportImportService.cs,564,"_logHelper?.Warning($""第 {lineIndex + 1} 行缺少姓名，跳过"");"
maybe,Services\Implementations\ExportImportService.cs,572,"_logHelper?.Warning($""解析第 {lineIndex + 1} 行失败: {ex.Message}"");"
maybe,Services\Implementations\ExportImportService.cs,578,"_logHelper?.Error(""解析 CSV 文件失败"", ex);"
maybe,Services\Implementations\ExportImportService.cs,596,"_logHelper?.Warning(""Excel 文件为空或只有表头"");"
maybe,Services\Implementations\ExportImportService.cs,627,"_logHelper?.Warning($""第 {rowIndex + 1} 行缺少姓名，跳过"");"
maybe,Services\Implementations\ExportImportService.cs,636,"_logHelper?.Error(""解析 Excel 文件失败"", ex);"
must,Services\Implementations\ExportImportService.cs,647,"Name = getField(""姓名"").Trim(),"
maybe,Services\Implementations\ExportImportService.cs,648,"Gender = ParseGender(getField(""性别"")),"
maybe,Services\Implementations\ExportImportService.cs,649,"BirthDate = ParseDate(getField(""出生日期"")),"
maybe,Services\Implementations\ExportImportService.cs,650,"Phone = Truncate(getField(""电话""), 12),"
maybe,Services\Implementations\ExportImportService.cs,651,"IdNumber = EmptyToNull(Truncate(getField(""证件号""), 20)),"
maybe,Services\Implementations\ExportImportService.cs,652,"HospitalNumber = EmptyToNull(Truncate(getField(""住院号""), 20)),"
maybe,Services\Implementations\ExportImportService.cs,653,"Height = ParseDouble(getField(""身高cm"")),"
maybe,Services\Implementations\ExportImportService.cs,654,"Weight = ParseDouble(getField(""体重kg"")),"
maybe,Services\Implementations\ExportImportService.cs,655,"Address = EmptyToNull(getField(""地址"")),"
maybe,Services\Implementations\ExportImportService.cs,656,"MedicalHistory = EmptyToNull(getField(""病史"")),"
maybe,Services\Implementations\ExportImportService.cs,657,"Remark = EmptyToNull(getField(""备注"")),"
maybe,Services\Implementations\ExportImportService.cs,690,"CellType.Boolean => cell.BooleanCellValue ? ""是"" : ""否"","
maybe,Services\Implementations\ExportImportService.cs,698,"return value.Trim() == ""女"" ? Gender.Female : Gender.Male;"
ignore-comment,Services\Implementations\ExportImportService.cs,723,/// 解析 CSV 行
ignore-comment,Services\Implementations\ExportImportService.cs,739,// 检查是否是转义的引号
ignore-comment,Services\Implementations\ExportImportService.cs,780,// TODO: 导出报告为Excel（第四阶段完善）
maybe,Services\Implementations\ExportImportService.cs,781,"_logHelper?.Information($""导出报告为Excel：ID={reportId}, 文件={filePath}"");"
must,Services\Implementations\ExportImportService.cs,852,"ReportProgress(progress, endProgress, ""打包分析文件"", ""没有需要写入的结果文件。"");"
maybe,Services\Implementations\ExportImportService.cs,864,"""写入结果文件"","
maybe,Services\Implementations\ExportImportService.cs,865,"$""正在写入 {Path.GetFileName(path)}..."");"
must,Services\Implementations\ExportImportService.cs,870,"ReportProgress(progress, endProgress, ""结果文件写入完成"", $""已写入 {fileMaps.Count} 个结果文件。"");"
maybe,Services\Implementations\ExportImportService.cs,960,"throw new InvalidOperationException(""结果包内包含非法文件路径。"");"
maybe,Services\Implementations\ExportImportService.cs,1026,"_logHelper?.Information($""导入测量包复用已有患者：ExistingPatientId={match.Id}, Name={match.Name}"");"
maybe,Services\Implementations\ExportImportService.cs,1097,"const string note = ""由测量结果包导入，包内不包含原始视频；如需重新分析，请重新采集或上传视频。"";"
ignore,Services\Implementations\ExportImportService.cs,1221,#region 私有方法
ignore-comment,Services\Implementations\ExportImportService.cs,1224,/// 导出到Excel
maybe,Services\Implementations\ExportImportService.cs,1240,"var sheet = workbook.CreateSheet(""数据"");"
maybe,Services\Implementations\ExportImportService.cs,1272,"_logHelper?.Information($""Excel导出成功：{filePath}"");"
maybe,Services\Implementations\ExportImportService.cs,1277,"_logHelper?.Error($""Excel导出失败：{filePath}"", ex);"
ignore-comment,Services\Implementations\ExportImportService.cs,1283,/// 转义XML特殊字符
ignore-comment,Services\Implementations\ExportImportService.cs,1298,/// 导出到CSV
ignore-comment,Services\Implementations\ExportImportService.cs,1304,// 确保目录存在
ignore-comment,Services\Implementations\ExportImportService.cs,1314,// 写入表头
ignore-comment,Services\Implementations\ExportImportService.cs,1317,// 写入数据
ignore-comment,Services\Implementations\ExportImportService.cs,1324,// 写入文件（使用UTF-8 with BOM）
maybe,Services\Implementations\ExportImportService.cs,1327,"_logHelper?.Information($""CSV导出成功：{filePath}"");"
maybe,Services\Implementations\ExportImportService.cs,1332,"_logHelper?.Error($""CSV导出失败：{filePath}"", ex);"
ignore-comment,Services\Implementations\ExportImportService.cs,1338,/// 转义CSV字段
ignore-comment,Services\Implementations\ExportImportService.cs,1344,// 如果包含逗号、引号或换行符，需要用引号包围
ignore-comment,Services\Implementations\ExportImportService.cs,1353,/// 获取状态文本
maybe,Services\Implementations\ExportImportService.cs,1359,"MeasurementStatus.Pending => ""待处理"","
maybe,Services\Implementations\ExportImportService.cs,1360,"MeasurementStatus.InProgress => ""分析中"","
maybe,Services\Implementations\ExportImportService.cs,1361,"MeasurementStatus.Completed => ""已完成"","
maybe,Services\Implementations\ExportImportService.cs,1362,"MeasurementStatus.Cancelled => ""待处理"","
maybe,Services\Implementations\ExportImportService.cs,1363,"MeasurementStatus.Failed => ""分析失败"","
maybe,Services\Implementations\ExportImportService.cs,1364,"_ => ""未知"""
ignore,Services\Implementations\ExportImportService.cs,1371,#region 测量结果包模型
ignore,Services\Implementations\ExportImportService.cs,1410,#region 导出数据模型
ignore-comment,Services\Implementations\ExportImportService.cs,1413,/// 患者导出模型
maybe,Services\Implementations\ExportImportService.cs,1417,"public string 姓名 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1418,"public string 性别 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1419,"public string 出生日期 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1420,"public string 年龄 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1421,"public string 电话 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1422,"public string 证件号 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1423,"public string 住院号 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1424,"public string 身高cm { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1425,"public string 体重kg { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1426,"public string 地址 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1427,"public string 病史 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1428,"public string 备注 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1429,"public string 创建时间 { get; set; } = """";"
ignore-comment,Services\Implementations\ExportImportService.cs,1433,/// 测量数据导出模型
maybe,Services\Implementations\ExportImportService.cs,1437,"public string 患者姓名 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1438,"public string 性别 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1439,"public string 年龄 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1440,"public string 测量日期 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1441,"public string 测量状态 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1442,"public string 测量时长秒 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1443,"public string 操作员 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1444,"public string 左脚步幅cm { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1445,"public string 右脚步幅cm { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1446,"public string 步频步每分 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1447,"public string 步速m每s { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1448,"public string 左脚支撑相百分比 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1449,"public string 右脚支撑相百分比 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1450,"public string 双支撑时间百分比 { get; set; } = """";"
maybe,Services\Implementations\ExportImportService.cs,1451,"public string 备注 { get; set; } = """";"
must,Services\Implementations\FfmpegCameraRecordingService.cs,31,"Report(logProgress, ""准备录制"");"
must,Services\Implementations\FfmpegCameraRecordingService.cs,32,"Report(logProgress, $""规格: {options.VideoSize} @ {options.FrameRate}fps, {options.DurationSeconds}s"");"
must,Services\Implementations\FfmpegCameraRecordingService.cs,35,"Report(logProgress, $""相机: {task.CameraName}"");"
must,Services\Implementations\FfmpegCameraRecordingService.cs,49,"Report(logProgress, ""录制阶段完成"");"
must,Services\Implementations\FfmpegCameraRecordingService.cs,62,"Report(logProgress, $""已删除临时 AVI: {task.AviFile}"");"
must,Services\Implementations\FfmpegCameraRecordingService.cs,67,"Report(logProgress, ""全部任务完成"");"
must,Services\Implementations\FfmpegCameraRecordingService.cs,84,"Report(logProgress, $""开始录制: {task.CameraName}"");"
maybe,Services\Implementations\FfmpegCameraRecordingService.cs,95,"throw new InvalidOperationException($""{task.CameraName} 录制失败，FFmpeg 退出码: {exitCode}"");"
maybe,Services\Implementations\FfmpegCameraRecordingService.cs,100,"throw new FileNotFoundException($""{task.CameraName} 录制完成但未找到 AVI 文件"", task.AviFile);"
must,Services\Implementations\FfmpegCameraRecordingService.cs,103,"Report(logProgress, $""录制完成: {task.AviFile}"");"
must,Services\Implementations\FfmpegCameraRecordingService.cs,121,"Report(logProgress, $""开始转码: {task.CameraName}，编码器: {profile.DisplayName}"");"
must,Services\Implementations\FfmpegCameraRecordingService.cs,127,"line => Report(logProgress, $""[{task.CameraName} 转码/{profile.DisplayName}] {line}""),"
must,Services\Implementations\FfmpegCameraRecordingService.cs,132,"Report(logProgress, $""转码完成: {task.Mp4File}，编码器: {profile.DisplayName}"");"
must,Services\Implementations\FfmpegCameraRecordingService.cs,136,"Report(logProgress, $""转码失败: {task.CameraName}，编码器: {profile.DisplayName}，退出码: {lastExitCode}"");"
maybe,Services\Implementations\FfmpegCameraRecordingService.cs,139,"throw new InvalidOperationException($""{task.CameraName} 转码失败，FFmpeg 退出码: {lastExitCode}"");"
maybe,Services\Implementations\FfmpegCameraRecordingService.cs,195,"throw new FileNotFoundException(""找不到 ffmpeg.exe，请检查路径。"", options.FfmpegPath);"
maybe,Services\Implementations\FfmpegCameraRecordingService.cs,200,"throw new ArgumentException(""保存目录不能为空。"", nameof(options));"
maybe,Services\Implementations\FfmpegCameraRecordingService.cs,205,"throw new ArgumentException(""至少需要输入一个有效的相机名称。"", nameof(options));"
maybe,Services\Implementations\FfmpegCameraRecordingService.cs,210,"throw new ArgumentException(""分辨率不能为空。"", nameof(options));"
maybe,Services\Implementations\FfmpegCameraRecordingService.cs,215,"throw new ArgumentOutOfRangeException(nameof(options), ""帧率必须大于 0。"");"
maybe,Services\Implementations\FfmpegCameraRecordingService.cs,220,"throw new ArgumentOutOfRangeException(nameof(options), ""录制时长必须大于 0。"");"
ignore-comment,Services\Implementations\GaitAnalysisService.cs,19,/// 步态分析算法调用服务实现
ignore-comment,Services\Implementations\GaitAnalysisService.cs,92,/// 构造函数
maybe,Services\Implementations\GaitAnalysisService.cs,114,"_logHelper?.Warning($""算法运行环境校验失败: {ex.Message}"");"
maybe,Services\Implementations\GaitAnalysisService.cs,126,"throw new InvalidOperationException(""已有分析任务正在运行，请等待完成或取消后再试。"");"
maybe,Services\Implementations\GaitAnalysisService.cs,163,"RaiseLog($""当前算法超时配置为 {settings.TimeoutMinutes} 分钟，低于后台分析最低保护值，已按 {MinimumAlgorithmTimeoutMinutes} 分钟执行。"");"
maybe,Services\Implementations\GaitAnalysisService.cs,173,"RaiseProgress(requestId, ""pending"", 0, ""任务已接收"");"
maybe,Services\Implementations\GaitAnalysisService.cs,176,"RaiseLog($""算法程序路径: {exePath}"");"
maybe,Services\Implementations\GaitAnalysisService.cs,177,"RaiseLog($""算法运行目录: {runtimeDir}"");"
maybe,Services\Implementations\GaitAnalysisService.cs,178,"RaiseLog($""分析归档目录: {archiveDir}"");"
maybe,Services\Implementations\GaitAnalysisService.cs,207,"? $""算法进程退出码非 0: {exitCode}，但 stdout 已返回 completed，继续读取结果。日志目录: {logDir}"""
maybe,Services\Implementations\GaitAnalysisService.cs,208,": $""算法进程退出码非 0: {exitCode}，但 stdout 已返回 completed，继续读取结果。日志目录: {logDir}\n{stderrTail}"";"
maybe,Services\Implementations\GaitAnalysisService.cs,216,"? $""算法进程退出码: {exitCode} ({errorCode})，日志目录: {logDir}"""
maybe,Services\Implementations\GaitAnalysisService.cs,217,": $""算法进程退出码: {exitCode} ({errorCode})，日志目录: {logDir}\n{stderrTail}"";"
maybe,Services\Implementations\GaitAnalysisService.cs,225,"RaiseProgress(requestId, ""processing"", 95, ""算法计算完成，正在生成分析预览"");"
must,Services\Implementations\GaitAnalysisService.cs,237,"var errorMessage = $""算法输出读取失败: {ex.Message}"";"
must,Services\Implementations\GaitAnalysisService.cs,253,"summary.ErrorMessage ?? ""算法返回失败"","
maybe,Services\Implementations\GaitAnalysisService.cs,257,"RaiseProgress(requestId, ""processing"", 98, ""正在归档分析结果"");"
maybe,Services\Implementations\GaitAnalysisService.cs,276,"RaiseProgress(requestId, ""completed"", 100, ""分析完成"");"
maybe,Services\Implementations\GaitAnalysisService.cs,277,"RaiseLog($""分析完成，耗时: {analysisDuration:F1}s"");"
maybe,Services\Implementations\GaitAnalysisService.cs,284,"_logHelper?.Information(""分析任务已取消"");"
maybe,Services\Implementations\GaitAnalysisService.cs,285,"RaiseLog(""分析任务已取消"");"
maybe,Services\Implementations\GaitAnalysisService.cs,291,"_logHelper?.Error(""分析任务异常"", ex);"
maybe,Services\Implementations\GaitAnalysisService.cs,292,"RaiseLog($""分析异常: {ex.Message}"", isError: true);"
maybe,Services\Implementations\GaitAnalysisService.cs,309,"_logHelper?.Information(""正在取消分析任务..."");"
ignore,Services\Implementations\GaitAnalysisService.cs,316,#region 私有方法 - 配置构建
ignore-comment,Services\Implementations\GaitAnalysisService.cs,319,/// 生成请求ID：GAIT_{yyyyMMdd}_{HHmmss}
ignore-comment,Services\Implementations\GaitAnalysisService.cs,329,/// 获取算法 exe 完整路径
ignore-comment,Services\Implementations\GaitAnalysisService.cs,348,// 若为相对路径，则基于应用程序目录解析
maybe,Services\Implementations\GaitAnalysisService.cs,415,"?? throw new InvalidOperationException(""无法解析算法程序目录。"");"
maybe,Services\Implementations\GaitAnalysisService.cs,419,"throw new DirectoryNotFoundException($""算法目录不存在: {algorithmDirectory}"");"
maybe,Services\Implementations\GaitAnalysisService.cs,428,"throw new FileNotFoundException($""算法运行库不存在，请确认已随程序复制 {InternalRuntimeZipFileName}。"", runtimeDirectory);"
maybe,Services\Implementations\GaitAnalysisService.cs,431,"RaiseLog(""正在解压算法运行库，首次运行可能需要等待一段时间。"");"
maybe,Services\Implementations\GaitAnalysisService.cs,437,"throw new DirectoryNotFoundException($""算法运行库解压后仍未找到: {runtimeDirectory}"");"
maybe,Services\Implementations\GaitAnalysisService.cs,442,"throw new FileNotFoundException($""算法程序文件不存在: {exePath}"", exePath);"
maybe,Services\Implementations\GaitAnalysisService.cs,449,"throw new FileNotFoundException($""侧面算法配置文件不存在: {sideConfigPath}"", sideConfigPath);"
maybe,Services\Implementations\GaitAnalysisService.cs,454,"throw new FileNotFoundException($""正面算法配置文件不存在: {frontConfigPath}"", frontConfigPath);"
ignore-comment,Services\Implementations\GaitAnalysisService.cs,461,/// 验证分析请求
maybe,Services\Implementations\GaitAnalysisService.cs,467,"throw new InvalidOperationException(""患者身高未填写，算法必填参数。"");"
maybe,Services\Implementations\GaitAnalysisService.cs,472,"throw new InvalidOperationException(""侧面视频未选择，无法启动步态分析。"");"
maybe,Services\Implementations\GaitAnalysisService.cs,477,"throw new InvalidOperationException($""侧面视频文件不存在: {request.Record.SideVideoPath}"");"
maybe,Services\Implementations\GaitAnalysisService.cs,482,"throw new InvalidOperationException($""正面视频文件不存在: {request.Record.FrontVideoPath}"");"
maybe,Services\Implementations\GaitAnalysisService.cs,569,"RaiseLog($""算法输出已归档: {archiveDir}"");"
ignore-comment,Services\Implementations\GaitAnalysisService.cs,619,// 删除临时运行目录失败不影响分析结果，目录会留作排查。
maybe,Services\Implementations\GaitAnalysisService.cs,644,"throw new FileNotFoundException($""输入视频不存在: {sourcePath}"", sourcePath);"
maybe,Services\Implementations\GaitAnalysisService.cs,727,"RaiseLog($""算法配置已写入本次输出目录，输入目录: {inputDir}，输出目录: {outputDir}，快照目录: {configSnapshotDir}"");"
ignore-comment,Services\Implementations\GaitAnalysisService.cs,819,// 状态文件清理失败不应阻断分析，新的 stdout 状态仍然是主通道。
maybe,Services\Implementations\GaitAnalysisService.cs,832,"RaiseLog(""未找到 ffmpeg.exe，跳过分析详情拼接预览生成。"");"
